#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-01-10 12:36:05.972
#Sample rate: 7.69231e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00053235,1.044786026435157,0.5151036687705668
-0.00053222,1.033868410394542,0.5114752777986319
-0.00053209,1.022950794353927,0.5151036687705668
-0.0005319600000000001,1.015672383660183,0.5151036687705668
-0.0005318300000000001,1.015672383660183,0.5151036687705668
-0.0005317000000000001,1.004754767619573,0.5078468868267002
-0.00053157,1.004754767619568,0.4933333229389519
-0.00053144,1.004754767619568,0.4824481500231567
-0.00053131,1.004754767619568,0.4933333229389568
-0.00053118,1.012033178313312,0.4933333229389568
-0.00053105,1.004754767619568,0.4897049319670218
-0.00053092,1.004754767619568,0.4897049319670218
-0.0005307900000000001,0.98655874088521,0.4933333229389568
-0.0005306600000000001,0.98655874088521,0.4897049319670235
-0.0005305300000000001,0.9756411248446,0.4824481500231551
-0.0005304,0.97564112484459,0.4788197590512152
-0.00053027,0.9647235088039799,0.4751913680792818
-0.00053014,0.9647235088039799,0.4715629771073468
-0.00053001,0.9647235088039799,0.4751913680792818
-0.00052988,0.9574450981102366,0.4715629771073468
-0.0005297500000000001,0.9683627141508516,0.4824481500231518
-0.0005296200000000001,0.9538058927633716,0.4824481500231518
-0.0005294900000000001,0.9465274820696249,0.4788197590512185
-0.00052936,0.9356098660290032,0.4606778041915401
-0.00052923,0.9283314553352615,0.4570494132196051
-0.0005291,0.9246922499883915,0.4534210222476718
-0.00052897,0.9210530446415198,0.4570494132196067
-0.00052884,0.9210530446415198,0.4534210222476718
-0.0005287100000000001,0.9137746339477765,0.4425358493318667
-0.0005285800000000001,0.9174138392946465,0.4461642403038001
-0.0005284500000000001,0.9174138392946481,0.4497926312757351
-0.00052832,0.9101354286009015,0.4461642403038034
-0.00052819,0.9028570179071564,0.4497926312757351
-0.00052806,0.8919394018665464,0.4461642403038018
-0.00052793,0.8955786072134181,0.4425358493318667
-0.0005278,0.8883001965196747,0.4425358493318667
-0.00052767,0.8919394018665464,0.4389074583599317
-0.0005275400000000001,0.8773825804790597,0.4316506764160618
-0.0005274100000000001,0.8737433751321897,0.435279067387995
-0.00052728,0.881021785825928,0.4280222854441267
-0.00052715,0.873743375132188,0.4280222854441267
-0.00052702,0.873743375132188,0.4280222854441267
-0.00052689,0.8664649644384447,0.4171371125283217
-0.00052676,0.8664649644384447,0.4135087215563867
-0.00052663,0.862825759091573,0.4135087215563867
-0.0005265000000000001,0.862825759091573,0.4171371125283217
-0.0005263700000000001,0.851908143050963,0.4135087215563883
-0.0005262400000000001,0.8409905270103479,0.41713711252832
-0.00052611,0.8409905270103379,0.420765503500255
-0.00052598,0.8300729109697296,0.4171371125283217
-0.00052585,0.8337121163165996,0.4171371125283217
-0.00052572,0.8373513216634713,0.4171371125283217
-0.00052559,0.8337121163165996,0.4171371125283217
-0.0005254600000000001,0.8337121163165996,0.4098803305844517
-0.0005253300000000001,0.8227945002759895,0.4098803305844517
-0.0005252000000000001,0.8227945002759846,0.4098803305844517
-0.00052507,0.8155160895822412,0.4026235486405784
-0.00052494,0.8155160895822345,0.3953667666967067
-0.00052481,0.8009592681947545,0.3844815937809067
-0.00052468,0.8009592681947545,0.3844815937809067
-0.00052455,0.7754848307666528,0.3881099847528417
-0.0005244200000000001,0.7827632414603961,0.3953667666967117
-0.0005242900000000001,0.7718456254197861,0.3917383757247783
-0.0005241600000000001,0.7718456254197811,0.3808532028089766
-0.00052403,0.7864024468072661,0.3699680298931617
-0.0005239,0.7827632414603894,0.3590828569773666
-0.00052377,0.7682064200729094,0.3699680298931666
-0.00052364,0.7463711879916793,0.3735964208651016
-0.00052351,0.760928009379166,0.3881099847528417
-0.00052338,0.760928009379166,0.3844815937809067
-0.0005232500000000001,0.7536495986854227,0.3772248118370367
-0.0005231200000000001,0.7500103933385527,0.3735964208651033
-0.0005229900000000001,0.742731982644811,0.3590828569773682
-0.00052286,0.7500103933385477,0.3590828569773616
-0.00052273,0.7427319826448077,0.3590828569773616
-0.0005226,0.7463711879916793,0.3735964208651016
-0.00052247,0.7427319826448077,0.3627112479492967
-0.00052234,0.7354535719510643,0.3554544660054266
-0.0005222100000000001,0.7245359559104493,0.3554544660054266
-0.0005220800000000001,0.7172575452167093,0.3518260750334933
-0.0005219500000000001,0.7099791345229659,0.355454466005425
-0.00052182,0.6954223131354725,0.3481976840615517
-0.00052169,0.6881439024417325,0.3373125111457499
-0.00052156,0.6881439024417325,0.3336841201738166
-0.00052143,0.6917831077886042,0.3373125111457516
-0.0005213,0.6845046970948608,0.3264273382299466
-0.0005211700000000001,0.6917831077886042,0.3191705562860766
-0.0005210400000000001,0.6954223131354742,0.3119137743422098
-0.0005209100000000001,0.6772262864011258,0.3155421653141399
-0.00052078,0.6735870810542375,0.3191705562860766
-0.00052065,0.6553910543198908,0.3191705562860749
-0.00052052,0.6626694650136308,0.3155421653141416
-0.00052039,0.6553910543198874,0.3155421653141416
-0.00052026,0.6553910543198874,0.3082853833702716
